0.5750776529312134;0.5752819180488586;0.5752827525138855;0.5752823948860168;0.5752823948860168;0.5752807259559631;0.5752830505371094;0.5752806067466736;0.5752813220024109;0.5752801895141602;0.5752823948860168;0.5752835273742676;0.5752789974212646;0.5752817392349243;0.5752818584442139;0.575282871723175;0.5752803087234497;0.5752826929092407;0.5752815008163452;0.5752817392349243;0.5752806663513184;0.5752809047698975;0.5752813816070557;0.5752816200256348;0.5752823352813721;0.5752803087234497;0.5752816200256348;0.5752796530723572;0.5752795934677124;0.5752815008163452;0.5752818584442139;0.5752816200256348;0.5752816200256348;0.575282633304596;0.5752842426300049;0.5752816200256348;0.575282871723175;0.5752843022346497;0.5752821564674377;0.5752823948860168;0.5752813220024109;0.5752809643745422;0.5752792954444885;0.5752825140953064;0.5752816796302795;0.5752817392349243;0.5752818584442139;0.5752813816070557;0.5752812623977661;0.5752830505371094;0.5752811431884766;0.5752803087234497;0.5752835273742676;0.5752833485603333;0.57528156042099;0.5752816200256348;0.5752795934677124;0.5752827525138855;0.5752825140953064;0.5752834677696228;0.5752831697463989;0.5752810835838318;0.5752819776535034;0.5752795338630676;0.5752785801887512;0.5752816200256348;0.5752796530723572;0.5752817988395691;0.5752830505371094;0.5752825140953064;0.5752800107002258;0.5752832889556885;0.5752821564674377;0.5752807259559631;0.5752815008163452;0.5752832889556885;0.5752806663513184;0.5752807259559631;0.5752808451652527;0.5752832889556885;0.5752800107002258;0.5752817392349243;0.5752843022346497;0.5752809643745422;0.5752810835838318;0.5752823948860168;0.5752821564674377;0.5752817392349243;0.575282096862793;0.5752827525138855;0.5752846002578735;0.5752794742584229;0.5752801895141602;0.5752811431884766;0.5752810835838318;0.5752806663513184;0.575279951095581;0.5752816796302795;0.5752804279327393;0.575278639793396;0.5752813220024109;0.5752808451652527;0.5752809047698975;0.5752797722816467;0.5752819180488586;0.5752825736999512;0.5752806663513184;0.5752808451652527;0.5752804279327393;0.5752818584442139;0.5752795338630676;0.575283944606781;0.5752817392349243;0.5752824544906616;0.5752809643745422;0.5752809643745422;0.5752801299095154;0.5752817392349243;0.5752812027931213;0.5752794146537781;0.5752823948860168;0.5752808451652527;0.5752782225608826;0.5752823948860168;0.5752788186073303;0.5752816200256348;0.5752809047698975;0.5752803683280945;0.5752822160720825;0.5752808451652527;0.5752808451652527;0.5752807855606079;0.5752803087234497;0.5752805471420288;0.5752832889556885;0.5752804279327393;0.5752816200256348;0.5752822756767273;0.5752816200256348;0.5752824544906616;0.5752827525138855;0.5752815008163452;0.5752802491188049;0.5752817988395691;0.575279712677002;0.575282871723175;0.5752817988395691;0.5752792954444885;0.5752803683280945;0.5752807259559631;0.57528156042099;0.5752785801887512;0.5752805471420288;0.5752797722816467;0.5752823352813721;0.5752798914909363;0.5752776861190796;0.5752789378166199;0.5752819776535034;0.5752813816070557;0.5752829313278198;0.57528156042099;0.5752808451652527;0.575279176235199;0.5752824544906616;0.575282871723175;0.5752791166305542;0.575281023979187;0.5752802491188049;0.5752794742584229;0.5752808451652527;0.5752816200256348;0.5752807259559631;0.5752809643745422;0.5752803087234497;0.575282096862793;0.5752829909324646;0.5752808451652527;0.5752815008163452;0.5752802491188049;0.5752840638160706;0.5752813220024109;0.5752818584442139;0.5752822756767273;0.5752816796302795;0.5752815008163452;0.5752803683280945;0.5752808451652527;0.5752820372581482;0.5752798914909363;0.5752810835838318;0.5752809047698975;0.5752811431884766;0.5752817392349243;0.5752800107002258;0.5752810835838318;0.5752803087234497;0.5752813220024109;0.5752803087234497;0.5752835273742676;0.5752806663513184;0.5752814412117004;0.5752813220024109;0.5752800703048706;0.5752814412117004;0.575279712677002;0.5752807855606079;0.5752844214439392;0.5752789974212646;0.57528156042099;0.5752803087234497;0.5752817392349243;0.5752815008163452;0.5752830505371094;0.5752824544906616;0.5752808451652527;0.5752822756767273;0.5752804279327393;0.5752823352813721;0.5752817988395691;0.5752805471420288;0.5752835869789124;0.575282871723175;0.5752825736999512;0.5752803087234497;0.5752793550491333;0.5752816200256348;0.5752806067466736;0.575283408164978;0.575280487537384;0.5752801895141602;0.5752827525138855;0.5752810835838318;0.5752816200256348;0.5752831101417542;0.5752801895141602;0.575279712677002;0.5752812027931213;0.575282633304596;0.5752817392349243;0.5752798318862915;0.5752806663513184;0.575281023979187;0.5752817392349243;0.5752784609794617;0.5752804279327393;0.5752801895141602;0.5752817392349243;0.5752785801887512;0.5752809643745422;0.57528156042099;0.5752801895141602;0.5752828121185303;0.5752815008163452;0.5752807855606079;0.5752809643745422;0.5752801895141602;0.5752817392349243;0.5752860307693481;0.5752798914909363;0.575279951095581;0.5752809643745422;0.5752805471420288;0.575279951095581;0.5752835273742676;0.5752798318862915;0.5752801895141602;0.5752796530723572;0.5752816200256348;0.575282871723175;0.5752825140953064;0.575279951095581;0.5752801895141602;0.5752812027931213;0.5752810835838318;0.5752817392349243;0.5752773880958557;0.5752780437469482;0.5752800703048706;0.575281023979187;0.575280487537384;0.5752794146537781;0.5752804279327393;0.5752810835838318;0.5752816200256348;0.5752830505371094;0.5752807855606079;0.5752826929092407;0.5752837061882019;0.575281023979187;0.5752804279327393;0.5752810835838318;0.5752811431884766;0.5752821564674377;0.5752818584442139;0.5752797722816467;0.5752831697463989;0.575282871723175;0.5752793550491333;0.5752806067466736;0.5752813220024109;0.5752814412117004;0.575281023979187;0.5752827525138855;0.5752831697463989;0.5752810835838318;0.5752810835838318;0.57528156042099;0.5752809047698975;0.5752818584442139;0.575282096862793;0.5752812027931213;0.5752800107002258;0.5752818584442139;0.575278639793396;0.5752817392349243;0.5752798914909363;0.5752810835838318;0.5752813220024109;0.5752825140953064;0.5752809047698975;0.5752827525138855;0.5752822756767273;0.5752816796302795;0.5752813220024109;0.5752796530723572;0.5752822160720825;0.5752792954444885;0.5752815008163452;0.5752797722816467;0.5752816796302795;0.575280487537384;0.5752795338630676;0.5752816200256348;0.5752826929092407;0.5752812027931213;0.575280487537384;0.5752809643745422;0.5752808451652527;0.5752789974212646;0.5752817392349243;0.5752822756767273;0.5752823948860168;0.5752834677696228;0.5752818584442139;0.5752801299095154;0.5752824544906616;0.575282096862793;0.5752828121185303;0.5752811431884766;0.575280487537384;0.5752809047698975;0.5752815008163452;0.5752816200256348;0.5752827525138855;0.5752822160720825;0.5752829313278198;0.575283944606781;0.5752818584442139;0.5752822160720825;0.5752808451652527;0.5752805471420288;0.5752827525138855;0.5752802491188049;0.5752816796302795;0.5752812027931213;0.5752819776535034;0.5752806663513184;0.5752822756767273;0.5752823948860168;0.5752822160720825;0.5752816796302795;0.5752789974212646;0.5752825736999512;0.5752824544906616;0.5752819776535034;0.5752816796302795;0.5752817988395691;0.5752824544906616;0.5752832889556885;0.5752812623977661;0.5752835273742676;0.575282096862793;0.5752831697463989;0.5752836465835571;0.5752819776535034;0.5752819776535034;0.5752810835838318;0.5752825140953064;0.5752817392349243;0.5752812027931213;0.5752813220024109;0.5752810835838318;0.5752806663513184;0.5752795338630676;0.575284481048584;0.5752821564674377;0.5752815008163452;0.5752827525138855;0.5752812623977661;0.5752812027931213;0.5752819776535034;0.575279951095581;0.5752817988395691;0.575282633304596;0.5752816200256348;0.5752787590026855;0.5752825140953064;0.5752798914909363;0.5752811431884766;0.5752797722816467;0.5752789974212646;0.5752803683280945;0.5752823352813721;0.5752782821655273;0.5752817988395691;0.5752830505371094;0.575280487537384;0.5752816200256348;0.5752795934677124;0.5752794742584229;0.5752829909324646;0.575281023979187;0.57528156042099;0.5752813816070557;0.5752828121185303;0.5752825140953064;0.575279951095581;0.5752809643745422;0.575282096862793;0.575280487537384;0.5752798318862915;0.575281023979187;0.5752820372581482;0.575282871723175;0.5752851963043213;0.5752820372581482;0.5752831101417542;0.575281023979187;0.5752805471420288;0.5752811431884766;0.5752811431884766;0.5752825140953064;0.5752800107002258;0.5752814412117004;0.5752822756767273;0.575281023979187;0.5752801299095154;0.5752823352813721;0.5752796530723572;0.5752816200256348;0.5752805471420288;0.5752823948860168;0.5752800107002258;0.5752819776535034;0.5752794146537781;0.5752817392349243;0.5752801895141602;0.5752838850021362;0.5752803683280945;0.5752809643745422;0.5752856135368347;0.5752801895141602;0.5752810835838318;0.5752809643745422;0.5752817392349243;0.5752804279327393;0.5752830505371094;0.5752804279327393;0.5752818584442139;0.5752809643745422;0.5752811431884766;0.5752827525138855;0.5752832889556885;0.5752816200256348;0.575280487537384;0.5752794146537781;0.57528156042099;0.5752817988395691;0.5752813220024109;0.575282096862793;0.5752812027931213;0.5752813220024109;0.5752814412117004;0.5752810835838318;0.5752827525138855;0.5752796530723572;0.5752814412117004;0.5752798914909363;0.57528156042099;0.5752823352813721;0.5752809047698975;0.5752815008163452;0.5752795338630676;0.5752813220024109;0.5752809643745422;0.5752811431884766;0.575282871723175;0.5752816200256348;0.5752818584442139;0.5752815008163452;0.5752823948860168;0.5752800107002258;0.5752829313278198;0.5752803087234497;0.5752817392349243;0.575281023979187;0.5752813816070557;0.5752837061882019;0.5752816796302795;0.5752818584442139;0.5752819776535034;0.575281023979187;0.5752811431884766;0.5752817392349243;0.5752813220024109;0.5752815008163452;0.5752821564674377;0.5752823352813721;0.5752801895141602;0.5752817392349243;0.5752804279327393;0.5752806663513184;0.5752841830253601;0.5752796530723572;0.5752812623977661;0.5752791166305542;0.5752798914909363;0.5752841830253601;0.5752831697463989;0.57528156042099;0.5752823352813721;0.5752814412117004;0.5752813816070557;0.5752813220024109;0.5752817392349243;0.5752815008163452;0.5752803087234497;0.5752828121185303;0.5752806663513184;0.5752810835838318;0.5752801895141602;0.5752806067466736;0.5752816200256348;0.5752809047698975;0.5752814412117004;0.5752823352813721;0.5752808451652527;0.5752800703048706;0.5752816200256348;0.5752809047698975;0.575279176235199;0.5752810835838318;0.5752810835838318;0.575281023979187;0.5752817392349243;0.5752810835838318;0.575282096862793;0.5752804279327393;0.5752810835838318;0.5752801895141602;0.5752813220024109;0.5752835273742676;0.5752812027931213;0.5752815008163452;0.5752818584442139;0.5752824544906616;0.5752803087234497;0.5752809047698975;0.5752824544906616;0.5752801895141602;0.5752822160720825;0.5752818584442139;0.5752815008163452;0.5752800107002258;0.5752792358398438;0.5752815008163452;0.57528156042099;0.5752804279327393;0.5752825140953064;0.5752824544906616;0.575280487537384;0.5752798318862915;0.575282633304596;0.5752827525138855;0.5752800703048706;0.5752819180488586;0.5752815008163452;0.5752821564674377;0.5752813220024109;0.575280487537384;0.5752819776535034;0.5752792954444885;0.5752789378166199;0.5752808451652527;0.575282871723175;0.5752808451652527;0.5752811431884766;0.5752831101417542;0.5752813220024109;0.5752809643745422;0.5752791166305542;0.5752800703048706;0.575281023979187;0.575282633304596;0.57528156042099;0.575281023979187;0.5752822160720825;0.5752803087234497;0.5752817392349243;0.5752822160720825;0.5752825140953064;0.5752823948860168;0.575282633304596;0.5752819180488586;0.575282633304596;0.5752813220024109;0.5752810835838318;0.5752810835838318;0.575279712677002;0.5752816200256348;0.5752841830253601;0.5752831697463989;0.5752820372581482;0.5752824544906616;0.575282633304596;0.5752816796302795;0.5752788186073303;0.5752800703048706;0.5752816796302795;0.5752793550491333;0.5752809047698975;0.575282871723175;0.5752820372581482;0.5752809047698975;0.5752857327461243;0.5752809643745422;0.575283408164978;0.5752809643745422;0.5752791166305542;0.5752805471420288;0.5752820372581482;0.5752808451652527;0.5752813220024109;0.5752825140953064;0.5752830505371094;0.5752812623977661;0.5752819180488586;0.5752836465835571;0.5752818584442139;0.5752797722816467;0.5752815008163452;0.575282633304596;0.5752813816070557;0.575280487537384;0.5752806067466736;0.5752832889556885;0.5752823948860168;0.5752789378166199;0.5752820372581482;0.5752817392349243;0.5752825736999512;0.575280487537384;0.575282871723175;0.575281023979187;0.575279951095581;0.575282633304596;0.5752820372581482;0.5752811431884766;0.5752843022346497;0.5752820372581482;0.5752837657928467;0.5752803087234497;0.5752805471420288;0.5752837061882019;0.5752855539321899;0.5752823948860168;0.5752816200256348;0.5752817988395691;0.5752801895141602;0.5752843618392944;0.5752815008163452;0.57528156042099;0.5752826929092407;0.5752819180488586;0.5752801895141602;0.575281023979187;0.5752800703048706;0.5752823948860168;0.5752824544906616;0.5752806067466736;0.575280487537384;0.5752816200256348;0.575281023979187;0.5752830505371094;0.5752817392349243;0.5752823948860168;0.5752803683280945;0.575282096862793;0.5752811431884766;0.575279712677002;0.5752795338630676;0.5752816200256348;0.5752816200256348;0.5752830505371094;0.5752817988395691;0.5752830505371094;0.5752802491188049;0.5752815008163452;0.5752789974212646;0.5752826929092407;0.5752831101417542;0.5752793550491333;0.5752804279327393;0.5752810835838318;0.5752816796302795;0.5752807855606079;0.5752834677696228;0.5752801895141602;0.5752798914909363;0.575279176235199;0.5752802491188049;0.5752800107002258;0.575282633304596;0.5752805471420288;0.5752796530723572;0.5752803683280945;0.5752819776535034;0.575279951095581;0.5752831101417542;0.575282633304596;0.5752806663513184;0.575281023979187;0.5752820372581482;0.5752815008163452;0.5752822160720825;0.5752819776535034;0.5752808451652527;0.575282633304596;0.5752807259559631;0.5752817392349243;0.5752823948860168;0.5752798914909363;0.5752814412117004;0.575282633304596;0.5752791166305542;0.5752812027931213;0.5752808451652527;0.5752819776535034;0.5752819776535034;0.5752815008163452;0.5752789974212646;0.5752804279327393;0.5752801299095154;0.5752809047698975;0.5752837061882019;0.5752816200256348;0.5752823948860168;0.5752820372581482;0.5752833485603333;0.5752792358398438;0.5752813220024109;0.5752817392349243;0.5752816796302795;0.5752802491188049;0.5752823352813721;0.575282096862793;0.5752815008163452;0.5752825140953064;0.575279712677002;0.5752818584442139;0.575282096862793;0.5752813220024109;0.5752812027931213;0.5752812623977661;0.5752805471420288;0.5752814412117004;0.5752812027931213;0.5752825736999512;0.5752830505371094;0.5752818584442139;0.5752800703048706;0.5752826929092407;0.5752831697463989;0.5752818584442139;0.5752795338630676;0.5752819180488586;0.5752813220024109;0.575282633304596;0.5752838253974915;0.5752792954444885;0.5752813816070557;0.5752823948860168;0.5752795934677124;0.575282633304596;0.5752801895141602;0.5752818584442139;0.5752816796302795;0.5752810835838318;0.5752829313278198;0.5752810835838318;0.5752812027931213;0.575279951095581;0.5752796530723572;0.5752832889556885;0.5752800703048706;0.5752812623977661;0.5752835869789124;0.5752795934677124;0.5752803683280945;0.5752810835838318;0.5752831697463989;0.5752805471420288;0.5752810835838318;0.5752822756767273;0.5752807259559631;0.5752804279327393;0.5752810835838318;0.5752798914909363;0.5752823352813721;0.5752805471420288;0.5752825140953064;0.5752806067466736;0.575281023979187;0.5752792358398438;0.5752838253974915;0.5752822756767273;0.5752829313278198;0.5752815008163452;0.575279951095581;0.5752795934677124;0.5752820372581482;0.5752819776535034;0.5752816796302795;0.5752815008163452;0.5752807855606079;0.575281023979187;0.5752838850021362;0.5752830505371094;0.5752792954444885;0.5752801895141602;0.5752830505371094;0.5752801895141602;0.5752833485603333;0.5752831697463989;0.5752822756767273;0.575282633304596;0.5752803087234497;0.5752826929092407;0.5752815008163452;0.5752806067466736;0.5752809643745422;0.57528156042099;0.5752791166305542;0.5752812027931213;0.5752816796302795;0.5752792358398438;0.575281023979187;0.5752840638160706;0.5752822160720825;0.5752813816070557;0.5752818584442139;0.5752825736999512;0.5752817392349243;0.5752807259559631;0.5752816200256348;0.5752808451652527;0.5752822160720825;0.5752795338630676;0.5752815008163452;0.5752794146537781;0.5752813220024109;0.5752800107002258;0.5752810835838318;0.5752827525138855;0.5752837061882019;0.5752818584442139;0.5752809047698975;0.5752823948860168;0.5752803087234497;0.5752814412117004;0.5752800107002258;0.5752819180488586;0.5752812027931213;0.575282096862793;0.5752829909324646;0.5752806067466736;0.5752823948860168;0.5752784609794617;0.5752792358398438;0.575282633304596;0.5752795934677124;0.5752788186073303;0.5752805471420288;0.5752817392349243;0.5752804279327393;0.5752807259559631;0.5752815008163452;0.575283408164978;0.575282096862793;0.5752806663513184;0.5752815008163452;0.5752813220024109;0.5752828121185303;0.575278103351593;0.5752826929092407;0.5752822756767273;0.5752841830253601;0.5752833485603333;0.5752819180488586;0.5752815008163452;0.5752812027931213;0.5752806663513184;0.5752812623977661;0.5752826929092407;0.5752812027931213;0.5752806663513184;0.5752802491188049;0.5752817392349243;0.5752784609794617;0.575283408164978;0.5752808451652527;0.5752835273742676;0.5752809643745422;0.5752837061882019;0.5752826929092407;0.5752803087234497;0.5752819180488586;0.5752830505371094;0.5752822756767273;0.5752840042114258;0.5752813220024109;0.5752804279327393;0.5752789974212646;0.5752798914909363;0.5752808451652527;0.5752819776535034;0.5752823352813721;0.5752816796302795;0.575284481048584;0.5752809047698975;0.575282871723175;0.5752820372581482;0.575282633304596;0.5752823948860168;0.5752835869789124;0.57527756690979;0.5752806663513184;0.5752822756767273;0.5752794742584229;0.5752819180488586;0.5752813220024109;0.5752803087234497;0.5752810835838318;0.5752801895141602;0.5752805471420288;0.5752800703048706;0.5752819180488586;0.5752789974212646;0.5752800107002258;0.5752822756767273;0.5752794742584229;0.5752786993980408;0.5752828121185303;0.5752795338630676;0.5752829313278198;0.5752819180488586;0.5752838253974915;0.5752818584442139;0.5752827525138855;0.5752795338630676;0.57528156042099;0.5752792358398438;0.5752809643745422;0.5752789974212646;0.5752816200256348;0.5752817988395691;0.5752805471420288;0.5752809047698975;0.5752801895141602;0.5752844214439392;0.5752794742584229;0.5752806067466736;0.5752812027931213;0.5752794146537781;0.5752809047698975;0.5752817392349243;0.5752823948860168;0.575281023979187;0.5752800703048706;0.575282096862793;0.5752822756767273;0.5752791166305542;0.5752822160720825;0.5752828121185303;0.5752827525138855;0.5752805471420288;0.5752795338630676;0.575279712677002;0.5752812623977661
