stored_images\230404_154532_images\image_00026.png,"[0.49602049530334436, 0.2080447130588583, 0.0007849041182842866, 0.0007888073292165179, 6.206703246757589e-07, 0.0003572649032282504, 2.5717840025987653e-09, 4131.119567294489, 4.374842708427278, 58.685, 86.10045454545454, 50.38909090909091, 134.43585205078125]"
stored_images\230404_154532_images\image_00027.png,"[0.36668227323384983, 0.07546722924104506, 0.03011271805251854, 0.017593804132311187, 0.00040487786667807517, 0.004830021348143818, 8.269691819007909e-06, 4713.689330813941, 2.2795413973840155, 70.05838815789474, 90.65583881578948, 51.7092927631579, 103.65833282470703]"
stored_images\230404_154532_images\image_00028.png,"[0.6156192896861465, 0.33425847093488037, 0.0006638470600284016, 0.000420283378128661, 2.2077448806652418e-07, 0.0002164336594735211, -2.326685522262843e-08, 4096.368641483015, 5.369327916900645, 42.68909090909091, 90.30090909090909, 50.71818181818182, 148.30625915527344]"
stored_images\230404_154532_images\image_00029.png,"[0.4530261588121456, 0.1770099148630804, 0.00037056129383164916, 0.00020987418630768565, 5.851844739941166e-08, 8.816589670537579e-05, -1.0932071546751397e-09, 4605.329447998898, 4.291216699855364, 59.39222756410256, 85.34895833333333, 50.47115384615385, 140.57904052734375]"
stored_images\230404_154532_images\image_00030.png,"[0.22653515266320312, 0.007783900702419772, 0.0036377794155614614, 0.0011985339957824106, 2.4891810511156884e-06, 0.00010444766467074349, 2.5894033881245174e-07, 2772.004876256731, 1.4317280999459978, 71.48913043478261, 87.25475543478261, 58.25475543478261, 62.99807357788086]"
stored_images\230404_154532_images\image_00031.png,"[0.16417384503632715, 0.0010912131574980295, 1.8872420245299885e-05, 1.5757157475013412e-07, -2.453939994327848e-13, -3.1143330303492534e-09, 1.1669021278510988e-13, 1863.0139569443127, 1.176470464179716, 51.9390756302521, 92.02626050420169, 66.97689075630252, 46.81645965576172]"
stored_images\230404_154532_images\image_00032.png,"[1.2219541170120831, 1.42707872928444, 0.051880542824463846, 0.027317088635788626, 0.0010072324339520638, 0.029241935474736507, 0.00020748367086623415, 3692.0, 5.461538461538462, 40.33647798742138, 94.86897274633124, 44.587526205450736, 142.0]"
stored_images\230404_154532_images\image_00033.png,"[1.1019254615009837, 1.185360386685668, 4.757147904530373e-05, 6.672435124308596e-06, -2.8629370061765124e-11, -4.0501476778997095e-06, 1.1537864806780371e-10, 1257.3322425708757, 11.302973671808513, 48.17424242424242, 114.6875, 34.84469696969697, 119.21238708496094]"
stored_images\230404_154532_images\image_00034.png,"[0.4587343972755516, 0.18179528482514126, 0.00040469165178352433, 0.00019930651931848457, 5.6327550182912254e-08, 8.31624951322982e-05, -5.583855484962413e-09, 4753.850708203972, 4.07866134874109, 57.49839743589744, 99.09214743589743, 44.22035256410256, 139.24563598632812]"
stored_images\230404_154532_images\image_00035.png,"[0.18016553817216263, 0.0017269658119817522, 0.0008060233720421005, 0.00011321901932770757, 2.826381212889996e-08, 2.3228582059507243e-06, -1.9259835403486572e-08, 2661.692433758217, 1.2320674367870401, 52.90406162464986, 91.46148459383754, 83.51750700280112, 57.26591110229492]"
stored_images\230404_154532_images\image_00036.png,"[0.5199914153464695, 0.19761172405106503, 0.09435644584599107, 0.06649254535593796, 0.00526123170436805, 0.02925526298272546, 0.00024169911275246552, 4920.215177430364, 2.603250716334264, 69.04761904761905, 89.9672619047619, 46.04799107142857, 113.17488098144531]"
stored_images\230404_154532_images\image_00037.png,"[0.7717753319122431, 0.5658474901820251, 0.007261855294403835, 0.006745781448336428, 4.721399136735912e-05, 0.00506766192626971, -1.2322039243120013e-07, 1337.8205693609489, 7.165909020160307, 75.140625, 83.94270833333333, 39.359375, 97.91169738769531]"
stored_images\230404_154532_images\image_00038.png,"[1.2381877761826907, 1.4951579997269282, 0.0033818362998541147, 0.0005025572655223862, 1.2760091583230653e-08, -0.000111210852054616, 6.550466685282613e-07, 2755.0, 7.631578947368421, 57.73412698412698, 83.8425925925926, 41.03703703703704, 145.0]"
stored_images\230404_154532_images\image_00039.png,"[0.687731461637126, 0.44384296005257934, 0.0009764835580197975, 0.00048397630136619865, 3.2354866906524737e-07, 0.0002562455341412414, 7.754746046577225e-08, 726.1529110869233, 6.774143564597658, 49.26602564102564, 94.59615384615384, 32.89102564102564, 70.13603973388672]"
stored_images\230404_154532_images\image_00040.png,"[0.5185510021576607, 0.22762726417326354, 0.000503195042475699, 0.00026962171492397446, 9.926688499057438e-08, 0.0001282243818167206, -2.9836323172903072e-09, 4943.285139231593, 3.9927236607545056, 65.79400887573965, 92.01923076923077, 43.93084319526627, 140.48904418945312]"
stored_images\230404_154532_images\image_00041.png,"[0.22320966825156494, 0.0055618739218133715, 0.0004264750407609852, 0.00010824485091662604, 1.683795943362617e-08, 5.472564279943997e-06, -1.6043101375281844e-08, 2064.0, 1.1162790697674418, 73.98524305555556, 90.71961805555556, 58.755208333333336, 48.0]"
stored_images\230404_154532_images\image_00042.png,"[0.1856803740832022, 3.6234676347094927e-05, 0.00014753400118886278, 0.00014050473473932023, -1.7041443103451458e-08, -3.493423320630664e-07, 1.090031625796855e-08, 2573.8576911486452, 1.084730779884225, 52.2046783625731, 99.21491228070175, 87.00292397660819, 52.838836669921875]"
stored_images\230404_154532_images\image_00043.png,"[1.0299872761463589, 1.029703764037607, 1.1758949694580231e-05, 6.596676265751558e-06, 5.747911427245004e-11, 6.136426087014852e-06, -8.467440436474434e-12, 1876.177915001288, 8.777777139961623, 67.790625, 92.48333333333333, 37.46041666666667, 128.330322265625]"
stored_images\230404_154532_images\image_00044.png,"[0.5942113527937513, 0.30092822867202473, 0.000335127623580231, 4.0001371954621995e-05, -1.5723804831622482e-09, -1.47738562307577e-05, -4.3563740133836065e-09, 4762.352761202492, 4.609382241219688, 48.46174242424242, 96.4189393939394, 45.06969696969697, 148.160400390625]"
stored_images\230404_154532_images\image_00045.png,"[0.5674093965747563, 0.29041016716302337, 0.00013253952827315811, 6.676228382763743e-05, 6.142828119175937e-09, 3.096582625803031e-05, -1.3060821383298546e-09, 5971.8249452038435, 4.905890726836772, 66.74348958333333, 106.19856770833333, 41.682942708333336, 171.1640167236328]"
stored_images\230404_154532_images\image_00046.png,"[0.4740053254934153, 0.18257090709582316, 0.00035687872703726967, 0.00020382391825490238, 5.490906598252559e-08, 8.648109716249973e-05, 2.633685069112106e-09, 4039.2797841943684, 4.143927570327406, 66.21164772727273, 91.88020833333333, 49.20501893939394, 129.37728881835938]"
stored_images\230404_154532_images\image_00047.png,"[0.23044603780409284, 0.006402057780497412, 0.0010101873785204225, 0.00017891536889387734, 6.549334415223449e-08, 1.3302274322626852e-05, -3.868042083263576e-08, 2200.0, 1.1363636363636365, 79.55815972222223, 87.04079861111111, 54.604166666666664, 50.0]"
stored_images\230404_154532_images\image_00048.png,"[1.026949478786676, 0.909920514401467, 0.4912939342655219, 0.4010438280556232, 0.17779774636506945, 0.37760863189481664, -0.008807540552258103, 11499.614442981547, 3.479478367845822, 59.035555555555554, 89.73555555555555, 52.596666666666664, 200.03164672851562]"
stored_images\230404_154532_images\image_00049.png,"[0.5134173833827809, 0.23438446869462568, 7.389898779397371e-05, 6.743672797638622e-06, -1.4157597967208058e-10, -2.879131398061527e-06, -5.11839147636815e-11, 4847.934854726074, 4.712702391988028, 39.93936011904762, 96.77418154761905, 47.91703869047619, 151.15182495117188]"
stored_images\230404_154532_images\image_00050.png,"[0.5585441547530721, 0.28079846844332695, 1.3737231821357233e-05, 3.948910970688187e-06, 1.9945559672754976e-11, 8.413034090381377e-07, -2.1168336509214413e-11, 6100.079235391226, 4.571766633331913, 53.48169975186104, 109.8036600496278, 43.16346153846154, 166.99742126464844]"
stored_images\230404_154532_images\image_00051.png,"[0.4764485466553345, 0.18096832297795803, 0.0002506704351052108, 9.551624715095507e-05, 1.4418401998258338e-08, 3.867581680512633e-05, 3.2482366418329816e-09, 4170.321965397336, 3.8005233735437023, 72.75452898550725, 98.75317028985508, 43.46467391304348, 125.89442443847656]"
stored_images\230404_154532_images\image_00052.png,"[0.24709596862428662, 0.009147419113924334, 0.005915373863451691, 0.0007929811580495139, -1.6691841289453649e-06, -7.55660819816914e-05, 4.0432226233196297e-07, 1583.8304395674204, 1.381348788043779, 82.2720588235294, 84.63112745098039, 55.40931372549019, 46.77416229248047]"
stored_images\230404_154532_images\image_00053.png,"[0.9015418764804847, 0.6981865303082189, 0.3491793696626894, 0.26584986429845825, 0.08092346678358492, 0.22039664289732228, -0.0034941725685766895, 9628.156114714337, 3.625210497307337, 62.33790999237223, 81.44679633867277, 56.79977116704806, 186.8263702392578]"
stored_images\230404_154532_images\image_00054.png,"[0.6176913454913185, 0.3293439874945906, 0.0004009056670312498, 7.706430155974069e-05, 1.3545684719715451e-08, 4.421767282327975e-05, 1.9887994610891844e-12, 4448.0, 4.34375, 37.94591346153846, 104.13221153846153, 45.08052884615385, 139.0]"
stored_images\230404_154532_images\image_00055.png,"[0.5753448942117056, 0.3003290542737194, 6.520867547071471e-05, 3.547935374945614e-05, 1.6915037011565752e-09, 1.7998098661409188e-05, 2.2603294094563604e-10, 5897.578518989787, 4.663472097327274, 49.18221941992434, 107.73612862547289, 44.613493064312735, 165.8408660888672]"
stored_images\230404_154532_images\image_00056.png,"[0.24372185176837274, 0.0008423879457785338, 0.00042598843056103943, 0.00015653888786140648, -2.7270902784489393e-08, 3.7588702541791072e-06, -2.9838646627589355e-08, 2300.0, 1.0869565217391304, 83.31535947712419, 89.41584967320262, 48.588235294117645, 50.0]"
stored_images\230404_154532_images\image_00057.png,"[0.7065449720500367, 0.3734462235881826, 0.021753074458773777, 0.024163355419349018, 0.0005536689160864487, 0.014727456725753423, -1.8642425858805236e-05, 10393.556833335897, 3.3455599784768704, 59.85634057971014, 84.38442028985507, 54.66322463768116, 186.47323608398438]"
stored_images\230404_154532_images\image_00058.png,"[0.6423771574217667, 0.3575653613156768, 0.0006946850956875765, 0.00015656350804898268, 4.594169651718018e-08, 7.182143484627053e-05, -2.3566019030999517e-08, 4832.0, 4.71875, 51.97953869047619, 99.48549107142857, 41.403645833333336, 151.0]"
stored_images\230404_154532_images\image_00059.png,"[0.4516162342701124, 0.1735180593729377, 0.0004507357760032333, 8.493944336485036e-05, 1.3964331411258714e-08, 2.7674094173543505e-05, 9.011900910957064e-09, 6163.281551384716, 3.6586918728260036, 65.17291666666667, 115.76071428571429, 43.00892857142857, 150.16506958007812]"
stored_images\230404_154532_images\image_00060.png,"[0.5733376432891958, 0.29829808692699716, 5.9596261455134896e-05, 2.7260247938438887e-05, 1.064366775685323e-09, 1.2789137329744113e-05, -2.727719215911554e-10, 5530.147828872374, 4.9318391869282046, 49.849043715846996, 102.22814207650273, 47.21857923497268, 165.14781188964844]"
stored_images\230404_154532_images\image_00061.png,"[0.8518681748632131, 0.614215169079046, 0.300357215174176, 0.2265334595864529, 0.0590494749034023, 0.17699300401765905, -0.0022011796685824786, 9592.356176635833, 3.565599431689266, 62.64187643020595, 84.13367658276125, 57.89263920671243, 184.93917846679688]"
stored_images\230404_154532_images\image_00062.png,"[0.576853252683154, 0.301696403243631, 3.0814293883416907e-06, 1.0039132644774753e-06, 1.7634727482227414e-12, 2.4993611666015267e-07, 8.894013414907569e-14, 1059.2884658204275, 4.65647091286423, 70.74423076923077, 133.80384615384617, 26.53846153846154, 70.23208618164062]"
stored_images\230404_154532_images\image_00063.png,"[0.4582484594803973, 0.18089031083188628, 0.00015705974502321787, 5.53377976101829e-05, 4.9441328628712675e-09, 1.2223141082923801e-05, 1.4733625413162248e-09, 5474.965857252711, 4.4956846956178405, 81.58692528735632, 122.13218390804597, 52.696120689655174, 156.88760375976562]"
stored_images\230404_154532_images\image_00064.png,"[0.6077072425782347, 0.3028151810720103, 5.254203544359987e-05, 0.00025197615735839146, 2.899256048461255e-08, 0.00013812902127367837, 1.5300486281615162e-10, 4251.1285203972075, 4.675176010847532, 58.9729020979021, 103.81949300699301, 38.87194055944056, 140.97792053222656]"
stored_images\230404_154532_images\image_00065.png,"[0.45737171916573444, 0.17905771828635947, 0.0014041333205692592, 0.0006493935118411735, 6.200166374515507e-07, 0.0002746532337666313, 1.0540334277969169e-08, 6236.082874748099, 3.5205553564039964, 56.945151515151515, 108.82787878787879, 45.14909090909091, 148.17042541503906]"
stored_images\230404_154532_images\image_00066.png,"[0.5812495731822076, 0.30746383587114534, 2.3201844874841648e-05, 2.509276064286016e-06, -1.9112472609509328e-11, -1.3886866287243565e-06, 1.1369333138792869e-12, 5647.513969877735, 4.908781588812049, 47.50638440860215, 102.05309139784946, 47.69556451612903, 166.50048828125]"
stored_images\230404_154532_images\image_00067.png,"[0.8866608003251716, 0.6507746724297722, 0.2479205927398584, 0.19954790283683793, 0.04431674097041589, 0.16034760013080182, -0.0024436630166995155, 10540.393254793016, 3.520541168367055, 66.00208333333333, 88.79670138888889, 53.54982638888889, 192.6340789794922]"
stored_images\230404_154532_images\image_00068.png,"[0.4563080596997787, 0.18031858351541083, 0.00020289288716806943, 0.00010484475835662943, 1.509224736574016e-08, 3.792939769599342e-05, -2.4612415809712607e-09, 5378.314470796322, 4.763406896371648, 67.3079861111111, 118.8013888888889, 55.08958333333333, 160.05967712402344]"
stored_images\230404_154532_images\image_00069.png,"[0.636308007694983, 0.3772480767720739, 0.0005952859543140992, 0.0004240912403301238, 2.1279972161742933e-07, 0.00024812961717643543, 1.1011995547030343e-08, 895.2466582745692, 6.489361617477469, 89.03794642857143, 153.5625, 19.542410714285715, 76.22059631347656]"
stored_images\230404_154532_images\image_00070.png,"[0.5822791905033671, 0.30849940846325563, 5.1324302962955584e-05, 2.0839753213287736e-05, 6.52520168811096e-10, 9.685328117021522e-06, 1.9680836730928116e-10, 5712.984909483523, 4.833544950096872, 48.51310483870968, 98.16397849462365, 47.64818548387097, 166.1745147705078]"
stored_images\230404_154532_images\image_00071.png,"[0.4437309234495873, 0.14685287941261405, 0.0015395262038804443, 9.322878870212823e-05, -3.531711345757691e-08, -3.50714429736949e-05, -4.3805344588281853e-10, 6375.79851516895, 2.7799069130802163, 37.915066026410564, 115.96548619447779, 56.82593037214886, 133.13198852539062]"
stored_images\230404_154532_images\image_00072.png,"[1.0766216786413187, 1.0142171382844043, 0.21532947482473397, 0.1329247557169233, 0.02226977721994815, 0.1270910773872463, -0.003128864089424608, 10026.667097951518, 3.374999702554379, 68.99871323529412, 91.56305147058823, 49.02904411764706, 183.95651245117188]"
stored_images\230404_154532_images\image_00073.png,"[0.471887896685276, 0.1951139533380734, 0.00021347304591357708, 0.00013229289358563458, 2.2180249761892138e-08, 5.625464683388345e-05, -1.514349089098236e-09, 5518.383808400482, 4.598736770514485, 62.50423728813559, 114.35487288135593, 57.938559322033896, 159.303466796875]"
stored_images\230404_154532_images\image_00074.png,"[0.472755099332975, 0.19110558928046703, 0.001997638671733339, 0.00089185766145758, 1.1899146603076636e-06, 0.00038940636859802934, -3.483037372294911e-08, 6047.997619629139, 3.4285713247701235, 38.96006289308176, 109.49779874213837, 49.15440251572327, 143.99996948242188]"
stored_images\230404_154532_images\image_00075.png,"[0.5918964456331367, 0.3191414757609862, 0.0001143480937603494, 0.00011732821299045387, 1.3589909135124026e-08, 6.417382807299328e-05, 3.6839135927358e-11, 5397.811565014999, 5.050730120352586, 46.396857923497265, 110.38285519125684, 43.63217213114754, 165.11477661132812]"
stored_images\230404_154532_images\image_00076.png,"[0.4681596049093414, 0.19165559813248115, 0.00016623963982301252, 9.208130613312089e-05, 1.1272660380326555e-08, 3.578401131132141e-05, -1.6490754845623775e-09, 5077.877022623317, 4.796985897717592, 61.979166666666664, 106.4375, 58.64080459770115, 156.07211303710938]"
stored_images\230404_154532_images\image_00077.png,"[0.5691467702097108, 0.27595174816663487, 0.0008134471229675795, 0.00015094806241647832, 5.124966455863758e-08, 7.57255561619563e-05, -1.30859290598342e-08, 5577.0, 3.6666666666666665, 44.849730458221025, 97.69137466307278, 50.64420485175202, 143.0]"
stored_images\230404_154532_images\image_00078.png,"[0.5802128290627602, 0.3061376228970182, 6.744322828844443e-05, 7.919962844922038e-06, -1.4179319138569958e-10, -3.475007328631622e-06, 1.1575642087826413e-10, 5582.1266250154, 4.838652608918125, 57.106898907103826, 104.31625683060109, 41.85382513661202, 164.34710693359375]"
stored_images\230404_154532_images\image_00079.png,"[0.504035199290384, 0.22553990128737655, 1.8888154148820894e-05, 1.7672042519221377e-06, 9.258098783750156e-12, 7.802812331345539e-07, 4.304798889857195e-12, 5499.3190656409715, 4.7632388076173084, 63.41423611111111, 110.46597222222222, 47.83958333333333, 161.8473663330078]"
stored_images\230404_154532_images\image_00080.png,"[0.4466463305390605, 0.1697955388955321, 0.0007411395332105339, 0.0002630303883714988, 1.1206685510875553e-07, 9.897358507939052e-05, 3.046464412363071e-08, 5655.0, 3.717948717948718, 52.257936507936506, 89.26951058201058, 55.15972222222222, 145.0]"
stored_images\230404_154532_images\image_00081.png,"[0.5551988355593569, 0.2773552146866269, 0.00032717583994815874, 0.00032904274577843335, 1.0796112798773206e-07, 0.0001720961516173893, 3.0033378836428184e-10, 6183.508508789819, 4.644145427858445, 62.22496947496948, 98.17765567765568, 41.1474358974359, 169.46124267578125]"
stored_images\230404_154532_images\image_00082.png,"[0.5201178420836837, 0.2421934002259402, 2.245780655663755e-05, 2.3884721904261065e-06, -6.7558509854321106e-12, -5.34089738677582e-07, -1.61357690044533e-11, 5481.611090269871, 4.747241200467902, 56.312847222222224, 123.35277777777777, 46.80034722222222, 161.31500244140625]"
stored_images\230404_154532_images\image_00083.png,"[0.5325490622874466, 0.25671708726017384, 9.378903405956414e-06, 8.83767800401752e-06, 8.046004799307634e-11, 4.443907905565762e-06, -2.9934317524607455e-13, 5118.208301852457, 5.909609157624037, 65.680859375, 96.644140625, 46.840625, 173.91552734375]"
stored_images\230404_154532_images\image_00084.png,"[0.4508142327277312, 0.17152692768323313, 0.0011636282417004332, 0.00036977694009653604, 2.393730113593977e-07, 0.00014842235150035898, 3.9182728491274894e-08, 6336.0, 3.272727272727273, 45.42621527777778, 103.84924768518519, 53.989583333333336, 144.0]"
stored_images\230404_154532_images\image_00085.png,"[0.552463386451215, 0.2745718999278474, 0.0003311953860126082, 0.000291124730227462, 9.039610427962466e-08, 0.00015245097120229295, 6.455246479867279e-10, 6260.059588053264, 4.564182357546042, 66.4532967032967, 114.95604395604396, 35.88034188034188, 169.03269958496094]"
stored_images\230404_154532_images\image_00086.png,"[0.5478057519345825, 0.2692739200252886, 0.0005676833553250141, 0.0006788227675530007, 4.209458712338119e-07, 0.0003472749936783754, -1.9414713532993613e-08, 5772.532713801542, 4.562499939674512, 46.37275641025641, 119.79839743589744, 51.18237179487179, 162.28733825683594]"
stored_images\230404_154532_images\image_00087.png,"[0.5361842759982636, 0.26058512536445233, 6.638969887984704e-05, 4.852219799108221e-05, 2.752950127002648e-09, 2.4446547478811387e-05, 7.537057521192853e-11, 5134.927471268282, 5.832970531751706, 58.26015625, 98.115234375, 49.498828125, 173.0661163330078]"
stored_images\230404_154532_images\image_00088.png,"[0.46361686147518555, 0.176203199708648, 0.0010532163620724016, 9.042844994977675e-05, 6.50249737227576e-09, 9.233408003016824e-06, 2.7139084861616793e-08, 6341.974977533391, 3.1877266120538477, 48.27682783018868, 103.48054245283019, 58.8372641509434, 142.18467712402344]"
stored_images\230404_154532_images\image_00089.png,"[0.5440150848380396, 0.26461318172588494, 0.00022145121928047345, 0.00025483156775720243, 5.971865500020662e-08, 0.00011861091225497279, -9.91849565862213e-09, 5145.456860300619, 4.54365265415501, 45.52412280701754, 122.00402046783626, 49.10014619883041, 152.90248107910156]"
